工步,模式編號,模式工步編號,模式,功率(W),工步編號,循環,迴圈,測試時間,執行時間(毫秒),實際開始時間,實際時間(毫秒),工步種類,電壓(V),電流(A),電量(Ah),能量(KWh),ACR(mOhm),DCIR,總電量(Ah),子工步編號,子迴圈,子循環,子工步種類,狀態,迴圈3,迴圈4,工步執行時間(時:分:秒 毫秒),充電電量(Ah),放電電量(Ah),總能量(KWh),LC電流(mA),Remark,描述,溫度1(℃),溫度2(℃),溫度3(℃),溫度4(℃),溫度5(℃),溫度6(℃),溫度7(℃),溫度8(℃),Voltage(mV)_R1,Current(mA)_R1,RemainingCapacity(mAH)_R1,FullChargeCapacity(mAH)_R1,CycleCount_R1,SOH(%)_R1,RSOC(%)_R1,CHG_R1,DSG_R1,PDSG_R1,HCFET_R1,CB_R1,GPIOB_R1,CUV_R1,COV_R1,OCC_R1,OCD_R1,AOLD_R1,AOLDL_R1,ASCD_R1,ASCDL_R1,OTC_R1,OTD_R1,UTC_R1,UTD_R1,LED_ERROR0_R1,PT_CTL01_R1,PT_CTL2_R1,CellVoltage1(mV)_R2,CellVoltage2(mV)_R2,CellVoltage3(mV)_R2,CellVoltage4(mV)_R2,CellVoltage5(mV)_R2,CellVoltage6(mV)_R2,CellVoltage7(mV)_R2,CellVoltage8(mV)_R2,CellVoltage9(mV)_R2,CellVoltage10(mV)_R2,CellVoltage11(mV)_R2,CellVoltage12(mV)_R2,CellVoltage13(mV)_R2,CellVoltage14(mV)_R2,CellVoltage15(mV)_R2,CellVoltage16(mV)_R2,TS1(C)_R2,TS2(C)_R2,TS3(C)_R2,TS4(C)_R2,TS5(C)_R2,TS6(C)_R2,OFSSET0<2000_R3,OFSSET1<2200_R3,OFSSET2<2400_R3,OFSSET3<2600_R3,OFSSET4<2800_R3,OFSSET5<3000_R3,OFSSET6<3200_R3,OFSSET7<3400_R3,OFSSET8<3600_R3,OFSSET9<3800_R3,ORG_CELL16_R3,FIX_CELL16_R3,TS7(C)_R4,MaxError_R4,PendingEDV_R4,ExtAveCellVoltage(mV)_R4,BatteryStatus_R4,OperationStatus0_R4,OperationStatus1_R4,SafetyStatus0_R4,SafetyStatus1_R4,GaugingStatus_R4,GS_EDV2_R4,GS_EDV1_R4,GS_EDV0_R4,GS_TC_R4,GS_TD_R4,GS_FC_R4,GS_FD_R4,GS_BALOK_R4,GS_DSG_R4,GS_CF_R4,GS_REST_R4,GS_OCVFR_R4,GS_FCCX_R4,GS_VDQ_R4,Serial_Number1_R5,Serial_Number2_R5,Serial_Number3_R5,Manufacturer_Name1_R5,Manufacturer_Name2_R5,Manufacturer_Name3_R5,Manufacture_Date_R6,BMS_Serial_Number_R6,Device_Chemistry_R6,BMS_FW_VER1_R6,BMS_FW_VER2_R6,BMS_FW_DATE_R6,EDV0_R7,EDV1_R7,EDV2_R7,HV1,HV2,HV3,HV4,HV5,HV6,HV7,HV8,HV9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HT1,HT2,HT3,HT4,HT5,HT6,HT7,HT8,HT9,HT10,HT11,HT12,HT13
5,0,5,1,2682.4927,5,1,1,2025-03-07 10:13:32.835,4905470,2025-03-07 10:13:33.185,4905820,CC-CV Charge,53.6498,50.0001,2.6198,0.14,0,0,45.5146,0,0,0,REST,CC_Charge,1,1,00:03:09 000,2.7065,48.2211,2.2515,0,,,0,0,0,0,0,0,0,0,53051,49860,2600,45000,1,100,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3314,3314,3313,3313,3312,3313,3315,3314,3313,3315,3314,3314,3313,3314,3324,3331,36,38,35,34,37,33,14,16,17,15,17,15,20,23,23,27,3308,3331,-273,100,3008,3317,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.016,-0.023,-0.015,-0.0055,-0.003,-0.003,-0.002,-0.008,-0.0105,-0.009,0.01,0.013,0.003,-0.0115,-0.0265,0.0435,-0.004,22.2,21.9,21.7,21.8,21.8,21.9,21.9,22,21.7,21.6,21.7,21.7,21.7
5,0,5,1,2682.5235,5,1,1,2025-03-07 10:13:35.835,4908470,2025-03-07 10:13:36.185,4908820,CC-CV Charge,53.6503,50.0002,2.6614,0.1423,0,0,45.4731,0,0,0,REST,CC_Charge,1,1,00:03:12 000,2.748,48.2211,2.2493,0,,,0,0,0,0,0,0,0,0,53042,49860,2640,45000,1,100,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3315,3314,3314,3314,3312,3313,3315,3314,3313,3316,3314,3314,3313,3314,3317,3332,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3309,3332,-273,100,3008,3317,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.011,0.017,0.0085,0,-0.0015,-0.0025,-0.0025,0.004,0.008,0.017,0.0005,-0.017,-0.0125,0.005,0.0205,-0.034,-0.004,22.1,21.8,21.8,21.8,21.8,21.8,22,22,21.7,21.8,21.7,21.7,21.7
5,0,5,1,2682.6693,5,1,1,2025-03-07 10:13:38.835,4911470,2025-03-07 10:13:39.185,4911820,CC-CV Charge,53.6535,49.9998,2.703,0.1445,0,0,45.4314,0,0,0,REST,CC_Charge,1,1,00:03:15 000,2.7897,48.2211,2.2471,0,,,0,0,0,0,0,0,0,0,53042,49860,2680,45000,1,100,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3315,3314,3314,3314,3312,3313,3315,3314,3314,3316,3314,3314,3314,3314,3323,3332,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3310,3333,-273,100,3008,3317,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0175,-0.0245,-0.015,-0.008,-0.0075,-0.009,-0.006,-0.008,-0.0105,-0.001,0.018,0.0115,0,-0.012,-0.0215,0.051,-0.0045,22.1,21.8,21.8,21.9,21.9,21.9,22,22.1,21.8,21.7,21.7,21.8,21.8
5,0,5,1,2682.9997,5,1,1,2025-03-07 10:13:41.835,4914470,2025-03-07 10:13:42.185,4914820,CC-CV Charge,53.6598,50.0002,2.7446,0.1467,0,0,45.3899,0,0,0,REST,CC_Charge,1,1,00:03:18 000,2.8312,48.2211,2.2448,0,,,0,0,0,0,0,0,0,0,53051,49860,2740,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3315,3315,3314,3314,3312,3314,3315,3315,3314,3316,3316,3313,3314,3315,3323,3331,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3308,3331,-273,100,3008,3317,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.013,0.0195,0.0115,0.0025,0,0,-0.001,0.0065,0.0085,0.0115,-0.0055,-0.0165,-0.0105,0.006,0.0215,-0.042,-0.0025,22.2,21.9,21.9,21.8,21.9,21.9,22,22.1,21.8,21.7,21.7,21.7,21.7
5,0,5,1,2683.157,5,1,1,2025-03-07 10:13:44.835,4917470,2025-03-07 10:13:45.185,4917820,CC-CV Charge,53.6632,50,2.7862,0.149,0,0,45.3482,0,0,0,REST,CC_Charge,1,1,00:03:21 000,2.8728,48.2211,2.2426,0,,,0,0,0,0,0,0,0,0,53060,49860,2780,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3316,3315,3314,3314,3313,3314,3316,3316,3315,3316,3315,3314,3314,3315,3326,3330,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3307,3330,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.019,-0.025,-0.0145,-0.0095,-0.0085,-0.01,-0.007,-0.0085,-0.0105,0.0025,0.0215,0.008,-0.0025,-0.0105,-0.0195,0.0525,-0.003,22.2,22,21.9,21.9,21.8,21.9,22,22.1,21.6,21.7,21.8,21.7,21.7
5,0,5,1,2683.389,5,1,1,2025-03-07 10:13:47.835,4920470,2025-03-07 10:13:48.185,4920820,CC-CV Charge,53.6678,50,2.8277,0.1512,0,0,45.3067,0,0,0,REST,CC_Charge,1,1,00:03:24 000,2.9144,48.2211,2.2404,0,,,0,0,0,0,0,0,0,0,53059,49860,2810,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3316,3315,3315,3315,3313,3314,3316,3316,3315,3317,3315,3315,3314,3315,3316,3329,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3307,3330,-273,100,3008,3318,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0035,-0.0045,-0.0025,-0.0075,-0.008,-0.0115,-0.009,-0.0005,0.002,0.026,0.024,-0.01,-0.0165,-0.0025,0.0085,0.012,-0.0025,22.1,21.9,21.8,21.9,21.8,21.9,21.9,22,21.7,21.6,21.7,21.8,21.8
5,0,5,1,2683.6173,5,1,1,2025-03-07 10:13:50.835,4923470,2025-03-07 10:13:51.185,4923820,CC-CV Charge,53.6724,49.9999,2.8693,0.1534,0,0,45.2652,0,0,0,REST,CC_Charge,1,1,00:03:27 000,2.9559,48.2211,2.2382,0,,,0,0,0,0,0,0,0,0,53070,49850,2840,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3316,3315,3315,3315,3313,3314,3316,3316,3315,3317,3316,3315,3315,3315,3326,3329,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3306,3329,-273,100,3008,3320,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0125,0.017,0.0095,0.0085,0.0085,0.0125,0.0085,0.0055,0.004,-0.0205,-0.033,-0.001,0.0085,0.0025,0.0015,-0.045,-0.002,22.1,21.9,21.8,21.8,21.9,21.9,22,22.1,21.8,21.8,21.7,21.8,21.8
5,0,5,1,2683.8658,5,1,1,2025-03-07 10:13:53.835,4926470,2025-03-07 10:13:54.185,4926820,CC-CV Charge,53.6774,49.9999,2.9109,0.1557,0,0,45.2235,0,0,0,REST,CC_Charge,1,1,00:03:30 000,2.9976,48.2211,2.2359,0,,,0,0,0,0,0,0,0,0,53060,49860,2880,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3316,3315,3315,3315,3313,3315,3316,3316,3315,3318,3316,3315,3315,3315,3319,3330,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3307,3330,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0015,0.0005,0,0.006,0.0065,0.0105,0.0075,0,-0.003,-0.026,-0.0255,0.008,0.012,-0.0045,-0.0135,-0.0115,-0.003,22.1,21.9,21.9,21.9,21.8,21.9,22.2,22.2,21.8,21.9,21.8,21.8,21.9
5,0,5,1,2684.0168,5,1,1,2025-03-07 10:13:56.835,4929470,2025-03-07 10:13:57.185,4929820,CC-CV Charge,53.6802,50.0001,2.9525,0.1579,0,0,45.182,0,0,0,REST,CC_Charge,1,1,00:03:33 000,3.0391,48.2211,2.2337,0,,,0,0,0,0,0,0,0,0,53072,49850,2950,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3317,3316,3316,3316,3314,3315,3317,3316,3316,3318,3316,3315,3315,3316,3317,3332,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3310,3333,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0035,-0.004,-0.003,-0.0075,-0.008,-0.011,-0.0085,-0.0005,0.001,0.0255,0.025,-0.0095,-0.016,-0.002,0.008,0.011,-0.0045,22.1,21.9,22,21.9,21.9,21.8,22.1,22,21.8,21.8,21.7,21.8,21.9
5,0,5,1,2684.3306,5,1,1,2025-03-07 10:13:59.835,4932470,2025-03-07 10:14:00.185,4932820,CC-CV Charge,53.6867,50,2.9941,0.1601,0,0,45.1403,0,0,0,REST,CC_Charge,1,1,00:03:36 000,3.0808,48.2211,2.2315,0,,,0,0,0,0,0,0,0,0,53083,49850,2990,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3317,3316,3316,3316,3314,3315,3317,3317,3316,3318,3316,3316,3315,3317,3328,3332,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3309,3332,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0135,-0.0185,-0.01,-0.01,-0.01,-0.0135,-0.01,-0.0055,-0.004,0.022,0.031,-0.0015,-0.0135,-0.0075,-0.0035,0.039,-0.005,22.2,22,22,22,21.9,22,22.2,22.2,21.8,21.9,21.8,21.9,22
5,0,5,1,2684.3927,5,1,1,2025-03-07 10:14:02.835,4935470,2025-03-07 10:14:03.185,4935820,CC-CV Charge,53.6879,50,3.0357,0.1624,0,0,45.0988,0,0,0,REST,CC_Charge,1,1,00:03:39 000,3.1223,48.2211,2.2292,0,,,0,0,0,0,0,0,0,0,53083,49860,3020,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3317,3316,3316,3316,3314,3315,3317,3317,3316,3318,3317,3317,3316,3317,3317,3333,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3310,3333,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0105,0.0135,0.0075,0.0085,0.008,0.0125,0.0085,0.004,0.0025,-0.025,-0.0335,0.002,0.011,0.0005,-0.003,-0.0385,-0.001,22.3,22.1,22,22,22,22,22.2,22.3,21.9,21.9,21.8,21.9,22
5,0,5,1,2684.7506,5,1,1,2025-03-07 10:14:05.835,4938470,2025-03-07 10:14:06.185,4938820,CC-CV Charge,53.6948,50.0002,3.0772,0.1646,0,0,45.0573,0,0,0,REST,CC_Charge,1,1,00:03:42 000,3.1638,48.2211,2.227,0,,,0,0,0,0,0,0,0,0,53095,49860,3040,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3317,3316,3316,3316,3314,3315,3317,3317,3316,3318,3317,3316,3316,3317,3328,3335,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3312,3335,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0175,-0.0255,-0.0155,-0.009,-0.0075,-0.01,-0.007,-0.0085,-0.0105,0.0025,0.021,0.0085,-0.002,-0.0105,-0.0185,0.053,-0.0035,22.2,22.1,22,22,22,22,22.2,22.3,22,21.9,21.9,21.9,22
5,0,5,1,2684.9663,5,1,1,2025-03-07 10:14:08.835,4941470,2025-03-07 10:14:09.185,4941820,CC-CV Charge,53.6992,50.0001,3.1189,0.1668,0,0,45.0156,0,0,0,REST,CC_Charge,1,1,00:03:45 000,3.2055,48.2211,2.2248,0,,,0,0,0,0,0,0,0,0,53083,49850,3090,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3318,3317,3317,3317,3315,3316,3318,3317,3316,3318,3317,3317,3316,3317,3318,3333,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3312,3335,-273,100,3008,3321,2176,263,0,0,0,148,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.002,-0.0025,-0.0015,-0.0075,-0.0075,-0.0105,-0.008,0,0.003,0.0255,0.023,-0.011,-0.016,0,0.0085,0.008,-0.0045,22.2,22,22,22.1,22,22,22.3,22.4,21.9,22,22,22,22.1
5,0,5,1,2685.053,5,1,1,2025-03-07 10:14:11.835,4944470,2025-03-07 10:14:12.185,4944820,CC-CV Charge,53.7013,49.9998,3.1604,0.1691,0,0,44.9741,0,0,0,REST,CC_Charge,1,1,00:03:48 000,3.247,48.2211,2.2225,0,,,0,0,0,0,0,0,0,0,53102,49850,3140,45000,1,100,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3318,3317,3317,3317,3315,3316,3319,3318,3317,3319,3318,3317,3317,3318,3321,3332,36,38,35,34,38,33,14,16,17,15,17,15,20,23,23,27,3309,3332,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0165,0.024,0.0125,0.0075,0.0065,0.0095,0.006,0.0085,0.01,-0.002,-0.0225,-0.012,-0.002,0.0065,0.016,-0.0565,-0.0025,22.3,22.1,22,22,22.1,22,22.4,22.4,22,22.1,21.9,22,22
5,0,5,1,2685.4535,5,1,1,2025-03-07 10:14:14.835,4947470,2025-03-07 10:14:15.185,4947820,CC-CV Charge,53.7091,50,3.2021,0.1713,0,0,44.9324,0,0,0,REST,CC_Charge,1,1,00:03:51 000,3.2887,48.2211,2.2203,0,,,0,0,0,0,0,0,0,0,53103,49860,3180,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3319,3317,3317,3317,3315,3317,3319,3318,3317,3319,3318,3317,3317,3318,3328,3333,36,38,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3310,3333,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.011,-0.015,-0.0085,-0.01,-0.0095,-0.0135,-0.0095,-0.0045,-0.003,0.024,0.031,-0.0045,-0.0155,-0.006,0,0.0355,-0.0045,22.4,22.2,22.1,22.1,22.1,22,22.4,22.5,22,22.1,22,22.1,22.2
5,0,5,1,2685.7694,5,1,1,2025-03-07 10:14:17.835,4950470,2025-03-07 10:14:18.185,4950820,CC-CV Charge,53.7152,50.0001,3.2436,0.1735,0,0,44.8909,0,0,0,REST,CC_Charge,1,1,00:03:54 000,3.3302,48.2211,2.2181,0,,,0,0,0,0,0,0,0,0,53105,49850,3220,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3319,3318,3317,3317,3315,3317,3320,3318,3318,3319,3318,3318,3317,3318,3318,3335,36,38,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3313,3336,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0145,0.019,0.01,0.0085,0.008,0.012,0.0085,0.006,0.0065,-0.0175,-0.032,-0.003,0.0075,0.004,0.0035,-0.0485,-0.0015,22.3,22,22,22.1,22,22.1,22.3,22.5,22.1,22,22.1,22.2,22.2
5,0,5,1,2685.8589,5,1,1,2025-03-07 10:14:20.835,4953470,2025-03-07 10:14:21.185,4953820,CC-CV Charge,53.7171,50.0001,3.2851,0.1758,0,0,44.8493,0,0,0,REST,CC_Charge,1,1,00:03:57 000,3.3717,48.2211,2.2158,0,,,0,0,0,0,0,0,0,0,53116,49850,3270,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3319,3318,3318,3318,3316,3317,3319,3319,3318,3320,3319,3318,3317,3318,3329,3335,36,38,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3312,3335,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0125,-0.0185,-0.011,-0.0015,0,0.001,0.002,-0.004,-0.008,-0.017,-0.001,0.0145,0.0085,-0.0105,-0.024,0.031,-0.004,22.2,22.1,22,22.1,22,22,22.4,22.5,22,22.1,22,22,22.1
5,0,5,1,2686.0685,5,1,1,2025-03-07 10:14:23.835,4956470,2025-03-07 10:14:24.185,4956820,CC-CV Charge,53.7215,49.9998,3.3268,0.178,0,0,44.8077,0,0,0,REST,CC_Charge,1,1,00:04:00 000,3.4134,48.2211,2.2136,0,,,0,0,0,0,0,0,0,0,53123,49850,3280,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3319,3318,3318,3318,3316,3317,3319,3319,3318,3320,3319,3318,3318,3318,3330,3333,36,39,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3310,3333,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.001,0.0005,0,0.006,0.0055,0.01,0.0075,0,-0.003,-0.0265,-0.0255,0.0085,0.0115,-0.005,-0.014,-0.01,-0.0025,22.2,22,22.1,22.1,22,22.1,22.5,22.4,22.1,22.2,22.1,22,22.1
5,0,5,1,2686.4304,5,1,1,2025-03-07 10:14:26.835,4959470,2025-03-07 10:14:27.185,4959820,CC-CV Charge,53.7284,50.0002,3.3683,0.1802,0,0,44.7661,0,0,0,REST,CC_Charge,1,1,00:04:03 000,3.4549,48.2211,2.2114,0,,,0,0,0,0,0,0,0,0,53116,49860,3360,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3319,3319,3318,3319,3316,3318,3320,3319,3318,3321,3319,3318,3318,3319,3319,3336,36,39,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3314,3337,-273,100,3008,3325,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.014,0.0205,0.012,0.0035,0.0005,0.001,0,0.007,0.01,0.0105,-0.0085,-0.016,-0.0095,0.007,0.0215,-0.0455,-0.0035,22.3,22.1,22.1,22.2,22.2,22.1,22.3,22.5,22.1,22.1,22,22,22
5,0,5,1,2686.6337,5,1,1,2025-03-07 10:14:29.835,4962470,2025-03-07 10:14:30.185,4962820,CC-CV Charge,53.7326,50.0001,3.41,0.1825,0,0,44.7245,0,0,0,REST,CC_Charge,1,1,00:04:06 000,3.4966,48.2211,2.2091,0,,,0,0,0,0,0,0,0,0,53137,49850,3400,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3320,3319,3319,3319,3317,3318,3320,3319,3319,3321,3319,3318,3318,3319,3328,3336,36,39,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3313,3336,-273,100,3008,3321,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.014,-0.02,-0.0115,-0.002,-0.001,0,0.0005,-0.005,-0.008,-0.015,0,0.0145,0.008,-0.011,-0.025,0.0345,-0.0045,22.3,22,22.1,22.1,22.1,22.1,22.5,22.5,22,22.1,22.1,22.1,22.1
5,0,5,1,2686.8276,5,1,1,2025-03-07 10:14:32.835,4965470,2025-03-07 10:14:33.185,4965820,CC-CV Charge,53.7365,50,3.4515,0.1847,0,0,44.683,0,0,0,REST,CC_Charge,1,1,00:04:09 000,3.5381,48.2211,2.2069,0,,,0,0,0,0,0,0,0,0,53137,49850,3450,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3320,3319,3319,3319,3317,3318,3320,3320,3319,3321,3320,3319,3318,3319,3331,3337,36,39,35,34,40,34,14,16,17,15,17,15,20,23,23,27,3314,3337,-273,100,3008,3325,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0105,-0.0145,-0.008,-0.0095,-0.009,-0.013,-0.0105,-0.0045,-0.0035,0.0245,0.0315,-0.0045,-0.0155,-0.005,0.0005,0.034,-0.004,22.3,22.1,22.1,22.1,22.2,22.2,22.4,22.4,22,22.1,22,22,22.2
5,0,5,1,2687.1272,5,1,1,2025-03-07 10:14:35.835,4968470,2025-03-07 10:14:36.185,4968820,CC-CV Charge,53.7428,49.9997,3.493,0.1869,0,0,44.6414,0,0,0,REST,CC_Charge,1,1,00:04:12 000,3.5797,48.2211,2.2047,0,,,0,0,0,0,0,0,0,0,53136,49850,3460,45000,1,100,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3320,3320,3320,3319,3317,3318,3321,3320,3319,3321,3320,3319,3319,3320,3320,3336,36,39,35,34,40,33,14,16,17,15,17,15,20,23,23,27,3313,3336,-273,100,3008,3325,128,263,0,0,0,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0135,0.018,0.0095,0.0085,0.0085,0.013,0.0085,0.006,0.005,-0.019,-0.0325,-0.003,0.0075,0.0035,0.0035,-0.047,-0.002,22.4,22.2,22.2,22.2,22.2,22.1,22.3,22.4,22.1,22.2,22.1,22.2,22.3
